ar score_mean_rank,ar score_std_rank,er score_mean_rank,er score_std_rank,fsr score_mean_rank,fsr score_std_rank
345.48,0.4995998398718718,749.475,1.687416664608952,717.485,0.49977494935220584
260.482,0.49967589495592046,919.456,2.8467637766418203,1231.52,2.3211204191079786
588.042,0.8088485643184391,716.028,2.0266267539929497,914.039,1.9394532734768322
840.89,3.0938487357981805,902.547,2.3051661545320328,655.512,0.5018525679918356
698.983,1.3995395671434232,942.033,2.5624033640315105,522.502,1.1180321998940819
780.497,2.279032908933085,512.004,0.8049745337586774,87.0,0.0
517.991,1.39532039331474,808.521,1.7238210463966377,897.601,1.7134173455407762
856.961,2.5964358262818665,727.991,2.656862623471526,163.499,0.49999899999900005
1359.85,6.073508047249135,1129.495,2.9099785222575094,32.014,0.8135133680524248
773.482,1.6654356787339462,1084.069,3.0809477437957304,102.0,0.0
807.506,1.7181280511067853,1209.474,2.8707706282460115,1238.51,1.7105262348178119
1133.561,2.3039702689053954,1024.988,0.8172245713388702,190.48,0.5015974481593781
226.001,0.03160696125855822,902.404,2.2783292123834955,1349.055,1.4113734445567552
1025.968,3.173164981528695,1129.565,2.8961655684715266,125.0,0.0
566.931,1.9915418649880299,1058.015,1.9851385342086327,114.506,0.49996399870390673
1191.903,4.797665161305028,919.742,2.859621653296114,338.0,0.0
832.135,2.001693033409469,727.997,2.5524480406072914,106.0,0.0
449.99,1.412763249805147,583.446,1.1158333208862334,1009.99,2.529802363822123
1205.603,2.795244354255993,1229.013,1.958783040563707,274.001,0.03160696125855821
604.015,0.8238780249527233,645.918,2.0555476156002808,187.03,0.8130805618141413
238.999,0.03160696125855822,1151.321,4.045486250131126,1033.439,1.6965491445873297
566.946,2.003268329505561,660.528,0.5051890735160451,877.47,1.1300884921102416
1144.973,4.3083954089660805,1266.748,4.7827289281329755,44.0,0.0
667.582,1.7260579364552049,541.011,0.8190720359040468,120.5,1.128716084761797
768.495,1.1144393209143333,1121.539,1.7065986640097899,279.0,0.0
914.976,2.6304798041422024,1337.937,3.8399259107435912,1210.488,0.5117186727099179
512.05,0.8096295449154509,496.999,0.8105547483051345,1263.982,3.244021578226631
841.091,3.203547876963914,902.441,2.2983731202744253,1066.539,1.687151149126835
945.445,3.4489092478637358,757.544,1.7088194755444475,589.044,0.8075047987473511
1341.207,4.9400557689159745,1073.571,2.9087727652740423,1114.068,0.82059490615041
1293.023,6.008366749791493,1388.48,1.7104385402580238,79.0,0.0
430.002,1.4359651806363551,949.984,2.0019350638819433,1018.491,2.3242028741054424
611.607,1.7200438947887347,919.596,2.8612556684085395,708.981,0.8078607553285404
816.107,2.6095116401349894,244.493,0.49995099759876477,1137.606,1.690787981977634
710.999,1.4279352226204103,646.074,1.9714268944092248,849.542,1.7482093696122325
369.498,0.5039801583395919,348.492,0.5019322663467651,1294.47,1.7231076576929258
1292.942,6.11429767021528,1245.562,2.2965530692757783,37.487,0.4998309714293424
319.001,0.031606961258558205,256.0,0.0,1066.369,1.6996584951101206
517.976,1.426682865951645,835.504,2.3203413541976965,711.514,0.5018007572732429
795.536,2.2958013851376604,994.381,1.7110929255887888,187.006,0.8209531046290037
891.499,1.1331367966843193,1002.575,2.8242476874381963,128.0,0.0
1160.65,4.650752627263677,1388.502,1.7572694727901008,668.584,1.1184560787085027
1067.508,3.3639167647253108,1220.043,3.2135884926356084,32.007,0.8203359068089121
532.497,1.7227858253421982,842.455,1.7029312963240764,291.491,1.121569881906607
582.977,1.4164995587715512,521.512,1.1233236399186124,1306.073,3.145738546033348
960.143,2.6253668315113607,565.419,1.125805933542722,1376.545,1.1224860800918646
1012.468,2.2465475735002807,1398.013,3.642091569414476,10.643,5.773521542351774
1176.043,4.308033309991927,678.979,1.4256784349915657,96.0,0.0
727.464,1.7148480982291117,466.914,1.4115962595586602,529.496,0.5039682529683789
1293.197,5.852024521479725,1407.532,1.7067442690690364,1088.988,1.4006627002958278
601.998,0.07743384273042375,1166.967,4.928479582995145,601.502,0.49999599998399985
934.903,2.5553064395488847,979.018,1.4538486853864814,225.0,0.0
915.038,2.6100873548599863,1094.004,2.6126584162496256,111.514,0.49980396156893353
896.982,1.9858690792698293,330.493,0.5019472083795268,148.0,0.0
383.525,1.1177544453054078,1139.56,2.9254743205162477,515.507,0.4999509975987647
870.461,2.292701245256346,1139.513,2.868768202556631,512.185,1.3959853151090094
200.0,0.0,353.012,0.8123152097554249,1018.502,2.3413662678017726
1237.8,4.8292856614617445,1360.966,3.1052929008388244,64.0,0.0
1144.878,4.332333782154833,1360.909,3.203547876963914,316.0,0.0
659.974,2.539945668710258,533.05,0.8194510357550353,734.511,0.4998789853554557
380.036,0.8177432359854773,1084.102,3.2285594310775823,288.527,0.5012693886524491
1160.498,4.650805951660422,1166.894,4.9496226118765865,85.513,0.5018276596601666
648.575,1.1288821904875637,472.497,0.5019870516258362,882.486,1.7383336848833137
857.14,2.6556355171596873,1293.475,4.5787962391877635,780.971,0.8319609365829623
960.065,2.5827843502700722,835.531,2.3368866040097025,1189.421,1.110747045910994
1205.521,2.890252411122599,1237.074,2.5966370558859397,82.519,0.49963886958482323
693.922,1.4120609052020383,525.94,1.4086873322352267,849.451,1.6761858488843056
228.043,0.820457799036611,770.63,2.2788374228979125,746.953,0.791701332574349
407.591,1.13741768932965,967.123,2.525444713312885,1117.543,1.1172067847985885
1268.897,3.164868243703046,1293.717,4.694987859409222,1018.509,2.2644908920108286
1078.667,2.7795882788643356,1253.849,2.5136027928055773,204.002,0.8185328337947111
1419.999,0.03160696125855821,1388.553,1.6796401400300007,66.0,0.0
1087.98,2.561562023453658,784.478,1.6653876425625356,271.0,0.0
984.426,1.7153786753950278,1293.673,4.591303845314531,116.493,0.5019472083795268
263.001,0.03160696125855821,861.529,1.7038658984791029,907.575,1.7112495434623205
727.481,1.7168689524829783,986.522,2.8283415635315334,1198.305,4.009735028652143
1293.085,5.97944604457637,1293.747,4.45477171132259,671.996,0.8342565552634275
1307.916,2.5777788888886493,1151.442,4.059634958958748,1263.776,3.196533121993263
927.093,1.996584834160572,1308.474,4.161168585866235,185.0,0.0
699.02,1.4267445461609445,986.405,2.8553414857070947,181.515,0.49977494935220584
453.513,0.4998309714293423,1151.798,4.001149334878668,359.498,0.4999959999839999
727.51,1.7046700560519037,743.014,0.8135133680524248,1051.475,1.115963709087352
623.0,0.0,784.502,1.6929252789181213,950.998,0.06321392251711642
831.933,1.9693935614802847,1381.009,2.5843604624742267,638.552,1.1078339225714293
935.021,2.520428336612648,842.525,1.7359075436209155,882.436,1.691125069295586
1048.602,2.299042409352207,1015.446,4.590107188290922,517.506,0.4999639987039067
1048.557,2.2770048309127495,1073.404,2.847592667500041,919.484,1.1188136574068088
1308.036,2.5951308252186442,919.376,2.8737821768533536,75.0,0.0
555.499,2.23562049552244,602.481,1.1312112976804998,1327.527,1.729529126670031
599.035,1.409175290728588,314.0,0.0,1176.508,1.757252400766606
841.0,3.1786789708934116,794.993,1.423710293563968,537.495,1.1515098783770812
827.01,0.8221313763626832,1057.94,1.996597105076535,686.481,0.5016363224488434
264.0,0.044721359549995794,365.958,0.818679424439139,771.014,2.051780690034878
977.487,2.268883205455935,1267.029,4.880999795123945,785.572,1.7259246797007104
864.03,1.41742724681022,735.955,2.0122065003373786,1051.486,1.1348145222898762
1144.996,4.4106670697299295,1323.474,4.689277556297985,155.0,0.0
969.063,2.563012095172397,1308.663,4.019133115486472,174.486,0.4998039615689336
870.435,2.2701927230964336,1139.557,2.975357289469619,149.0,0.0
303.0,0.0,742.989,0.8299873493011807,771.101,1.9755503030801318
863.999,1.4138596111354198,1179.933,2.615819374498171,208.51,0.5018964036531842
507.501,1.6881940054389482,645.97,1.9445050784196993,1108.43,1.677229859023503
555.574,2.2442201318052555,106.488,0.49985597925802594,480.502,0.4999959999839999
438.986,0.8171927557192367,189.0,0.0,882.5,1.744133022449836
914.985,2.5688080893675185,928.986,2.5608209621135174,706.002,0.8124013786300465
716.504,1.7046946940728127,579.998,0.8342637472646166,505.0,0.0
1191.548,4.936364654277477,1323.381,4.497759331044737,826.522,1.696324261454749
886.998,1.4422191234344384,1166.794,4.798912793539803,202.002,0.04467661580737735
518.002,1.3964225721464116,868.387,2.2810591838003678,599.505,0.4999749993749687
780.472,2.2665427417103783,881.896,3.2073640267359735,179.523,0.4994707198625361
267.48,0.4995998398718718,591.466,0.5008432888638921,1072.503,1.7303152891886495
423.667,1.7291937427599022,506.073,1.4190387591605804,466.0,0.8185352771872451
1237.883,4.923952782064426,1293.674,4.516162530290512,122.999,0.03160696125855822
1293.09,6.09638417424624,1151.574,4.041846607678228,165.488,0.49985597925802594
840.97,3.1532681459083056,259.0,0.0,328.0,0.0
787.931,2.010034576817026,546.509,0.501915331505225,255.474,0.4993235424051222
856.998,2.5651502879948382,705.028,1.4391719841631159,798.0,0.0
659.983,2.5993674230473847,294.0,0.0,282.0,0.0
314.976,0.8095826085088538,229.0,0.0,882.496,1.692921734753264
807.544,1.6994304928416462,443.5,0.5,223.999,0.03160696125855822
831.966,2.053982473148201,114.506,0.49996399870390673,381.0,0.0
433.952,0.8122167198476034,966.962,2.662058601909432,679.012,0.818447310460484
540.999,0.031606961258558205,1308.594,4.046870889959303,810.444,1.1157347354994378
927.02,2.016829194552677,1209.245,2.8353086251764554,170.999,0.03160696125855822
481.49,0.4998999899979995,1139.39,2.8670367978105893,1033.539,1.7118641885383312
423.517,1.6833630030388573,919.541,2.8267152315010438,351.444,1.1387993677553567
429.981,1.4158527465806605,715.954,1.990448190734941,1405.978,1.4019686159112121
555.614,2.300218250514503,549.979,1.4228699870332497,1123.011,1.9866753635156402
626.99,1.969238431475478,593.985,0.8226633576378616,1108.604,1.7091471557475675
945.715,3.4709904926403934,928.994,2.603836400390777,131.0,0.0
870.655,2.315593876309056,1015.391,4.564440710536178,220.957,0.8106485058272789
1322.676,5.759255507441913,1280.647,2.8552392194000142,169.0,0.0
807.527,1.687978376638753,874.505,1.1189168869938466,638.528,1.1105025889208904
826.986,0.8305443997764358,695.509,1.0862407652081558,959.962,2.5543210448179767
773.427,1.7066549153241262,957.031,1.9763701576374806,466.006,0.817290645976081
720.503,0.5079281445244003,388.494,0.4999639987039067,1108.497,1.7424095385413845
1391.913,2.6259152690062186,1308.55,4.068353475301771,519.0,0.0
815.96,2.569513572643663,484.493,0.49995099759876477,762.048,1.3753893994065824
307.001,0.03160696125855821,343.498,1.1278280010710853,1340.017,2.0180958847388792
934.886,2.6459410424270606,695.482,1.1187832676617935,700.026,0.8229969623273222
1175.822,4.358935191075912,1407.492,1.6899514785933947,266.0,0.0
945.506,3.44644222351108,1219.75,3.1320121327989776,785.48,1.7197674261364526
631.497,0.5019870516258362,1236.994,2.5849495159480385,291.498,1.1090518473002062
840.956,3.249009695276393,882.059,3.1628340139817643,583.024,0.8083464603745104
1379.002,4.939432760955452,1360.986,3.169196112581233,152.51,0.4998999899979995
1402.697,3.381595925003459,1151.151,4.059088444466319,1305.982,3.2291912300141044
977.375,2.270324866621515,1015.199,4.553174606799085,161.0,0.0
399.0,0.0,828.471,1.6855737895446763,849.495,1.717549125934976
915.067,2.574977863982524,727.936,2.576024844600688,277.0,0.0
945.625,3.471941099730812,1267.081,4.892488017358857,236.0,0.0
1026.04,3.2323984902855027,716.031,2.0401075952017824,208.491,0.49991899343793694
1293.081,6.157307772070518,808.528,1.7027084307067963,770.963,1.9681542114377115
758.873,1.988182838674552,413.999,0.03160696125855821,936.008,0.8160490181355529
999.544,2.2623138597462558,432.994,0.8221702986608066,235.0,0.0
532.511,1.6899346141197298,664.519,1.1097923229145172,471.468,1.1211494102036534
681.014,2.5930298879881812,590.001,0.054763126280372255,688.985,0.8177866469929673
1037.923,3.766041821329126,928.982,2.619480101088764,226.0,0.0
1110.763,5.479856841195762,1112.569,3.4396568142766806,238.498,1.1384182008383388
1097.049,2.588937813080878,1293.445,4.553128045640711,747.036,0.8152938120702256
286.5,0.5,217.0,0.0,1272.541,1.7170669759796793
611.434,1.7086965792673665,158.0,0.0,396.0,0.0
1133.459,2.3217060537458223,688.466,0.5008432888638921,179.477,0.4994707198625361
1067.433,3.4478269968198814,1280.542,2.8242230790077474,129.492,0.4999359959034756
727.491,1.723345293317622,199.506,0.5059288487524705,1117.464,1.1156630315646385
945.533,3.5175148898050175,1047.352,4.002011494236367,362.487,1.114374712563059
483.975,0.8114031057372163,749.492,1.698804285372509,555.501,0.4999989999990001
498.987,0.8299584326940718,1129.576,2.853107779247044,975.466,1.1361531586894436
716.507,1.721612906550134,704.931,1.4220544996588564,1159.269,2.2646498625615394
903.008,1.417722116636402,1047.54,4.004547415126957,753.495,1.7251014462923624
722.972,0.8253581040978517,986.551,2.779100394012422,688.99,0.813572369245662
807.484,1.7093109722926372,622.486,1.1143625980801761,907.505,1.6958699832239499
879.564,2.8509479125371615,794.991,1.4201827347211347,1272.497,1.7152233090766926
611.601,1.7140008751456344,521.434,1.1151878765481626,737.025,0.8224202088956715
398.0,0.0,199.494,0.5019601577814718,1283.886,2.5731311664973475
1078.616,2.8852285871313557,1166.802,5.024618990530526,1238.477,1.7174023989735194
1238.203,4.988966927130305,1380.997,2.6185856869692086,903.017,0.8298861367681716
567.116,1.9653355947522042,1058.003,1.9542238868665995,953.593,1.1114634496914417
1250.524,2.270115415568116,1338.231,3.7538831894452973,1025.563,1.7210551995796068
1067.307,3.5674572176832062,1030.065,2.028490818317894,351.538,1.1074998871331772
1111.01,5.576549112130189,1280.536,2.900466169428632,195.483,0.49971091643069004
667.474,1.6915448560413644,608.0,0.0,317.506,0.4999639987039067
749.075,1.4210471491122312,1245.525,2.3552866067636016,426.992,0.8135944935900195
1250.39,2.228878641828666,1254.06,2.6089078174592526,269.496,0.49998399974399177
604.005,0.8031033557394716,103.0,0.0,1025.514,1.709913448101979
1220.823,4.894453084870668,1151.432,4.014146982859496,1313.947,1.4199264065436632
1413.999,0.03160696125855821,1167.127,4.923298792476443,1183.554,2.2634230713677903
626.973,1.9875288677148817,691.626,1.1252217559219162,585.495,0.5039593237553999
1175.993,4.412590055738239,1388.504,1.72568363265113,204.02,0.8084553172563097
667.474,1.7214308002356644,1002.376,2.883508973455779,546.507,1.6976309964182439
660.135,2.61319249195309,966.938,2.558936497844368,832.491,0.4999189934379369
945.685,3.4295444303872205,577.494,0.5019601577814717,351.54,1.1038115781237303
864.009,1.4279072098704455,910.436,2.3254900558806955,1084.488,1.143615319939358
638.506,0.4999639987039067,684.512,1.7343171566930888,608.517,1.1418016465218468
1025.653,3.2809436142670907,448.96,0.8175573374387878,1327.515,1.7787003682464337
1191.995,4.855818674538826,646.061,1.9948130238195259,588.97,0.8179853299418027
626.983,2.034873706154758,854.038,2.605101917392101,468.519,0.5056075553232963
773.538,1.7136382348675578,611.99,0.8123422923866513,753.472,1.6748779059979269
495.993,0.8166706802622463,653.027,0.8235720976332309,826.474,1.72954444869162
626.911,1.9992696166350352,784.588,1.7442064098036105,434.479,0.501556577067832
879.565,2.874330356796171,609.518,0.50167320040042,1056.465,1.7322745163512623
1087.989,2.628474652721612,1293.599,4.808346805295974,176.964,0.7929085697607259
659.981,2.634888802207789,1129.515,2.7809665585907357,1277.511,1.1558023187379407
1359.851,6.071968297018687,1166.937,4.929201862370824,296.514,0.4998039615689336
667.516,1.7198092917530132,798.0,0.07745966692414834,1159.556,2.2686700950116125
915.065,2.484104466402329,910.353,2.2676840608867894,1393.486,1.1089652834962869
945.367,3.4103241781390814,770.438,2.293938970417478,337.0,0.0
659.995,2.6147609833405423,597.503,0.4999909999189986,577.004,0.8282415106718573
921.453,1.133927246343433,1083.748,3.1074903056968655,382.519,0.49963886958482323
780.484,2.3404580748221058,1029.998,1.966722146110121,379.515,0.49977494935220584
764.536,1.1439860139005198,749.461,1.7030792700282624,367.0,0.0
1402.413,3.3773408178624793,1323.372,4.679488860976164,520.0,0.0
1360.338,6.238890606510103,1293.246,4.687374958332223,422.0,0.0
1340.735,4.997076645399788,1166.969,4.8185100394209,195.519,0.5016363224488434
578.486,1.1241903753368465,396.975,0.8101697353024242,944.424,1.7053515766550897
1038.061,3.7386199325419534,727.996,2.5538175345940437,273.0,0.0
423.471,1.7073836710007508,163.503,0.49999099991899854,1029.502,0.5019920318092709
583.02,1.42884568795934,194.492,0.4999359959034756,913.932,2.0167736610735476
841.051,3.1762240160290958,393.972,0.8106885961946179,483.513,0.5018276596601666
1006.052,1.4308375169808765,1229.018,1.9944111913043407,726.0,0.0
914.933,2.6165838415766465,1371.263,2.805321906662407,592.491,0.501915331505225
864.011,1.4152310765383866,1037.047,1.9730157120509708,295.0,0.0
879.459,2.869201805380723,770.326,2.250716330415719,303.0,0.0
999.452,2.310778223889086,861.465,1.669363651215636,913.969,2.033233631435404
1160.644,4.647931152674273,966.936,2.5647424821997236,540.512,0.49985597925802594
1110.958,5.462987827187609,1015.662,4.5004173139832275,1078.966,2.008194213715397
1124.929,2.5725394068896206,847.445,1.1370905856614943,298.946,0.8167521043743934
816.048,2.5825754587233263,1417.417,1.0977754779553057,1095.012,2.0292501077984446
590.474,0.4993235424051224,1073.388,2.822668241221416,1128.462,1.1209620867808152
335.497,0.5019870516258362,382.52,0.4995998398718718,1198.579,4.114578836284462
659.906,2.5754929625219325,421.508,1.1401473588970856,616.016,0.7859669204234997
1220.99,4.937803155250318,1112.435,3.4545296351312436,294.0,0.0
915.098,2.57223560351691,942.011,2.5909224226132284,1183.454,2.2842688108013904
495.975,0.824848470932692,132.51,0.4998999899979995,1306.214,3.192523140088416
1293.031,6.151425769689496,1267.107,5.027081757839233,213.51,0.5018964036531841
1012.525,2.310708765725357,436.001,0.8117875337796213,309.0,0.0
